Average Estimated Total Submitted Charges,Average Estimated Total Submitted Charges,Average Estimated Total Submitted Charges,Average Medicare Allowed Amount,Average Medicare Allowed Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Payment Amount,Average Medicare Payment Amount,Outlier Comprehensive APC Services,Outlier Comprehensive APC Services,Outlier Comprehensive APC Services,Average Medicare Outlier Amount,Average Medicare Outlier Amount,Average Medicare Outlier Amount,medicare provider number
68105.56907859958,64016.91859485475,42603.31336739574,12247.380146295754,10108.43680996682,5784.474548378155,11108.603056756134,9007.52426104019,4997.07629902989,1.5714285714285714,5.384615384615385,4.0588235294117645,224.8137818181814,461.03135607882774,400.0177134358283,150021
,24690.219475524398,17794.77154040301,,3450.19903846153,2636.6277304623113,,2746.66078846153,2096.956108682449,,,0.0,,,0.0,150022
33273.44092962496,33775.500291267126,24502.747295228284,10593.424095476536,8978.694946122636,5641.483526535434,9534.990534424862,7905.209407953062,4883.758234283187,0.0,1.7692307692307692,0.0,0.0,29.790656187290928,0.0,150023
39798.5372763713,28640.696728226496,21762.278011057224,6967.3,4473.847632908404,3383.983319133728,5883.13,3649.088344435317,2769.4110085412362,28.5,36.166666666666664,20.6,2613.21198867647,1423.9499765587022,1386.9741440640098,150024
45416.68939736726,23808.77933379941,18857.46482455031,10251.98862745098,4731.0391994776965,3804.90127347278,8991.988627450979,3838.464419077988,3106.4541597162506,0.0,30.0,11.818181818181818,0.0,868.5223050000001,562.7860440151509,150026
,15932.343345127738,12995.215846882309,,3482.0583582602676,4377.581802673296,,2765.356526130303,3755.7951095283265,,0.0,0.0,,0.0,0.0,150030
40099.800230343135,32758.80156538958,23187.808800724833,11287.822158657487,9098.50202573876,5071.2261480094885,10145.533471071985,8034.887317973405,4319.56031326761,0.0,0.0,0.0,0.0,0.0,0.0,150034
98679.32060454192,78462.62065266473,49458.81256953135,10944.931121444297,7644.114924634203,4878.643156898935,9782.270551971666,6616.4251653670435,4165.4191334790285,9.5,12.833333333333334,0.6470588235294118,678.4381492424233,666.0232321420939,63.120699465240584,150035
45824.9576470588,31172.123780161328,16161.087432096763,9465.6,6260.753407477278,3089.6511880556914,8205.6,5353.134318301686,2482.466438780483,,0.0,1.4444444444444444,,0.0,175.17893675213668,150037
24575.5475648148,23249.371127755534,18858.46305894686,7092.784777777776,4791.485016210184,3413.161101337828,5982.770814814813,3875.5259104592437,2750.6880516726565,0.0,19.0,6.928571428571429,0.0,641.7375221678301,570.4781996669271,150042
32066.261884901556,29878.88419275181,26524.335436469533,11508.279165729875,7353.750679076791,5131.479426731141,10378.37306692996,6356.09240379131,4379.690163046804,0.0,0.0,1.0909090909090908,0.0,0.0,57.90701212121182,150044
,15241.283969671198,9074.346730221947,,3248.665833333333,1981.2164159994313,,2585.7643537414933,1572.9811911232625,,0.0,0.0,,0.0,0.0,150045
64905.963150650874,50062.55516058251,36564.934737111806,12049.137811383644,7642.744453925471,4935.016062605262,10895.612621854396,6613.682423229422,4197.207525290738,0.0,0.0,0.0,0.0,0.0,0.0,150046
69737.22700497683,70368.00279931813,45150.25992526253,9028.705480072455,7967.5587704163545,4663.114962555441,7867.437306159414,6972.26483018588,3918.8983008577197,0.0,,0.0,0.0,,0.0,150047
39381.91067175884,31271.608270779165,23593.880781265765,12718.40435469213,9737.249739560166,6065.4646188538345,11529.764253488098,8631.204057020395,5257.942055397499,0.0,0.0,0.0,0.0,0.0,0.0,150048
61269.355902096926,52423.90726706279,35374.97163925189,11975.68516876636,8689.365735422161,5471.84016546448,10832.304428958072,7632.40513687747,4681.108832117462,17.333333333333332,22.6,4.8125,959.3549044708601,750.0135009646449,303.7455444163919,150051
79276.44244389393,70850.15863849224,46301.84568646635,13461.02946861088,10715.106155324296,7430.20273177339,12271.506822910158,9594.148690646174,6552.45599728355,29.357142857142858,31.476190476190474,30.11111111111111,1256.4590159267052,1143.0173952670877,1342.4611679544114,150056
40270.763604651496,29635.305161364435,20759.28052520964,9947.919186046509,5699.4817602448165,3153.157401777994,8687.919186046509,4796.661986782077,2560.4204176510093,0.0,0.0,0.0,0.0,0.0,0.0,150057
61242.60742649458,44237.073647195175,28892.88214679007,11936.261157939844,8976.732467461965,6223.581996857419,10780.300101700766,7927.152421999286,5427.949232568627,8.5,8.545454545454545,2.6923076923076925,864.4056724637667,683.6432265266815,319.8393877029912,150058
36742.4333727881,30041.236496518613,19029.44518162984,8957.034061379123,6313.105543079483,3483.7286428749367,7823.00998049677,5314.530151053272,2815.8722819750155,0.0,5.0,4.5,0.0,230.5965725,231.83436499999948,150059
,10155.500486331945,6966.889986625711,,2703.3046217418896,1450.1148914938476,,2147.337810976905,1145.5075555737776,,0.0,0.0,,0.0,0.0,150061
,8172.293730569941,9425.836306179874,,1835.4050777202103,1946.1779833083526,,1455.19077720207,1547.1246062548544,,,0.0,,,0.0,150064
,26086.54446866556,17660.034503434465,,3772.256687441888,2363.94482028896,,2984.232637845112,1870.7755924309447,,20.666666666666668,7.818181818181818,,1508.6010459130432,818.7399805175482,150065
27538.16785714285,20062.766158148526,14520.121457778649,8068.728993506491,3892.62600804431,2458.4652678655957,6796.023603896099,3078.4447065647996,1936.2122587219596,0.0,0.0,0.0,0.0,0.0,0.0,150069
,18179.642334063137,12227.081235467493,,3368.730764814814,2259.2758038236025,,2643.625892592592,1791.4177874742534,,19.0,0.0,,1691.14370526315,0.0,150072
58889.220589325574,55499.67713464796,53619.778687355836,11893.553408771068,11362.844645481358,9936.881400681292,10697.384723141695,10225.84602101822,8956.295325493797,16.142857142857142,16.8,36.833333333333336,1198.2378425296426,894.8192075815717,1676.6301417619009,150074
,14638.9161764706,27127.696219453937,,1942.90764705882,2331.7040034598526,,1537.76117647058,1850.8486696203092,,0.0,0.0,,0.0,0.0,150075
,18940.908006474478,11561.367307486618,,3175.9012384180037,2307.7863913292576,,2515.7189371155096,1830.669989814104,,0.0,0.0,,0.0,0.0,150076
31394.6797803119,25816.847379276827,19849.43250289882,9946.507559465621,6884.729330537878,4436.2480962069385,8845.583903551644,5909.732493958794,3736.088484863345,0.0,0.0,0.0,0.0,0.0,0.0,150082
53002.59682257824,48089.44722040973,40051.35368425352,13160.126718022086,10201.285462501235,6861.5381785042,11994.065203164584,9118.054014027624,6019.910805149847,1.9230769230769231,14.428571428571429,8.555555555555555,108.4341827416173,371.3311495878437,235.3203681853776,150084
12195.7766666666,12178.222740489367,8398.986936001316,4268.28,3415.2882482847326,2351.8894575273966,3400.74,2720.1283783590598,1854.4191433911792,0.0,0.0,0.0,0.0,0.0,0.0,150086
38253.9487571301,29184.38355084112,18290.989949769384,8725.285113636362,5842.765781146092,3087.034394281211,7618.061704545453,4906.744479558787,2480.645463696313,0.0,0.0,0.8571428571428571,0.0,0.0,49.70373333333328,150088
70201.92289368305,59229.03044505271,41089.66269658673,11989.327150404346,8883.349692643178,5660.414847567048,10798.462094469447,7840.368892726595,4842.80519099795,5.4,4.3,4.352941176470588,241.43672,250.79080241025605,240.29638477343062,150089
57655.801508309676,46105.9260202496,30522.703635684946,12980.71673425469,8775.875334335029,5299.855346627601,11773.496688185713,7719.361636515774,4543.2032454009095,0.0,7.125,3.1578947368421053,0.0,513.9938854166662,218.63090455524735,150090
,22580.5776767404,20239.26377629512,,2802.250183486235,2541.5499761904757,,2227.84486238532,2016.8473571428574,,,0.0,,,0.0,150091
,31520.188290010825,18271.051725026486,,5600.684405907082,2838.2686890618174,,4642.602717464875,2303.8930420094625,,7.5,0.0,,584.53047333333,0.0,150097
45909.56160901723,49437.10709695008,34359.98101405368,11203.313872918417,8977.370749136602,5540.77004380969,10076.870655054687,7920.90607706066,4778.880562024396,4.7,6.384615384615385,3.4347826086956523,216.66260552631502,383.61371282051226,238.95320180500607,150100
,21986.3464312849,15063.910384454084,,2674.723340782125,2005.169612004485,,2102.344720670385,1586.6853141361253,,,0.0,,,0.0,150101
,23846.479337606746,19114.202594002247,,2950.0265384615304,2351.062797907994,,2349.607264957265,1850.6023566227439,,13.0,0.0,,1351.8263230769198,0.0,150102
27633.7857142857,30348.50067703405,17421.178813136677,5208.91142857142,9331.057011808365,4582.537375941023,4145.17428571428,8391.736817560728,3971.982733590965,,0.0,0.0,,0.0,0.0,150104
60898.77492398682,51155.760352435165,42310.3570709437,12315.972441807471,8971.235611814602,6614.339951151762,11170.037968845087,7920.128023460654,5821.010829010913,9.8,7.0,2.6923076923076925,590.3771766666661,225.9887087164739,315.4194946745555,150109
27593.916796034777,25399.58894707437,18557.580519658193,11796.890370213505,9485.604645357424,5624.432651405564,10611.908874743127,8422.119235745009,4876.92728191173,2.2,0.0,2.6666666666666665,130.3480181818182,0.0,104.14639666666667,150112
50573.55810012835,38804.18059378034,24309.698981192043,7793.3397470046975,5520.40052384539,4158.984764870479,6686.478405541282,4583.203926627212,3473.3444877055235,,5.0,1.625,,732.4818355555534,134.53788858695626,150113
25378.874472394815,21089.287918705137,13191.916673182079,10655.140818547145,7214.016561012496,3927.301263268191,9533.647466455375,6230.495528170777,3262.0151773613375,0.0,0.0,0.0,0.0,0.0,0.0,150115
41776.05884740592,35563.373395131246,24685.28055439867,12083.912278030404,9098.319690288554,5628.184588876371,10899.545208772308,8033.4737916698,4871.272657091135,0.0,2.7,0.8214285714285714,0.0,136.470226666666,48.83400869565214,150125
54228.3789058523,39842.934145169,24536.895732458914,13612.316974117644,8517.857689460656,4836.627043238542,12419.087915294116,7514.858378263606,4128.243608983933,0.0,3.857142857142857,0.7777777777777778,0.0,186.46698518518429,75.77437777777777,150126
60437.764869262675,54702.02032297693,36201.020417662374,11019.942706018765,8896.604824052218,5784.15755075663,9851.555075000922,7816.488292658257,5004.574182503246,0.0,0.0,1.0,0.0,0.0,78.28636859504127,150128
,39108.05799207993,26901.097146900152,,3220.6157859736068,2308.039434045999,,2524.1357859736067,1824.4921747953385,,0.0,0.0,,0.0,0.0,150133
,27955.446808296405,19162.90122952483,,3241.003455497385,2292.7970149792955,,2577.822120418845,1809.1940891865556,,,0.0,,,0.0,150146
13311.2665853658,20291.5288560358,15914.548769587436,3410.71121951219,4435.01606060606,3554.282321735829,2523.73146341463,3475.4327272727264,2778.4296342358284,,,0.0,,,0.0,150149
73298.26672916987,63837.07039760367,50779.46218134232,10663.618884150512,7319.222673745298,5286.1635552184425,9501.21252361221,6293.632248179816,4506.3490007186565,0.0,9.4,5.642857142857143,0.0,317.09538893617,179.2128613843343,150150
45222.796413541015,43674.792094569,45978.27645996905,13666.927222696675,12318.141801353417,11805.96656389425,12456.49942655207,11167.107859353677,10655.676201140212,0.0,0.0,2.857142857142857,0.0,0.0,160.93986999999998,150153
49094.3245454545,27670.2052650806,30285.054175789337,7344.18,3505.276867804928,3397.1379309118843,6084.18,2783.44767908351,2739.031305147335,,16.0,5.5,,1050.97988333333,999.6320727272699,150157
69955.81968072278,53193.00692964981,36768.71534635115,12723.945298779183,6927.958977313975,4645.3158339838155,11539.588204112228,5931.237932613709,3883.9839021543994,0.0,0.0,0.0,0.0,0.0,0.0,150158
28626.453999999998,26307.39123600417,13586.171121993513,10050.13,7169.29900424333,3188.146938395251,8790.13,5980.04557748537,2600.807543878603,0.0,0.0,0.0,0.0,0.0,0.0,150160
59583.432916666636,39890.491856845605,35626.59247939849,9179.007037037038,4666.969736493397,5220.229693856107,8044.6375925925895,3779.533544263885,4489.376010928218,11.0,17.6,6.454545454545454,1316.01081818181,1271.565135187639,469.9743076748339,150161
59047.682120261554,50125.49010492429,35451.27426942308,13176.108034424224,9997.261635584731,6384.116589709187,11972.75641964422,8912.641804367204,5581.175530003628,0.0,3.0,3.909090909090909,0.0,106.4654721763082,197.1841305560136,150162
52323.9946153846,24967.79672289558,16697.47697551411,9600.38846153846,4579.903691919188,2803.853177601847,8337.46,3755.548278787872,2235.7506411658983,,0.0,0.0,,0.0,0.0,150165
,22613.203943630375,14745.680097212882,,3585.5194637161076,2551.0503467029216,,2844.210416666665,2027.1448791342575,,0.0,0.0,,0.0,0.0,150166
56243.304999999906,52577.3227602905,27083.405930146677,9638.32,6589.561517352704,3307.59612599795,8378.32,5422.87267554479,2692.949970038489,0.0,0.0,0.0,0.0,0.0,0.0,150167
59031.431578947304,56200.64634648006,28571.756693258456,9638.32,6621.62003338181,2988.6088645792292,8378.32,5451.817704531677,2431.876140269479,0.0,0.0,0.0,0.0,0.0,0.0,150168
38519.18500606772,40062.75692560642,26378.141213150386,5510.105166666665,7279.618741554419,3704.528147815595,4500.959166666666,6254.498456354311,2998.112629137452,6.25,0.0,2.1818181818181817,425.503554,0.0,37.84065833333327,150169
29252.53465006104,22782.250320820778,15530.008731295198,8284.528733333336,6527.26740466509,4204.669945117626,7175.65601111111,5499.629425212358,3482.0966659957803,0.0,0.0,0.0,0.0,0.0,0.0,150172
55600.138509551936,54003.002840362606,35397.45687166803,10757.001413649783,8646.755708923794,5356.5510542128395,9598.486991865817,7634.797449137453,4619.829413629862,5.25,6.7,3.0526315789473686,422.6007333333325,419.10706727272725,211.52240286288716,150173
31382.97690016324,38979.679178914994,39842.91175490381,11054.790144533425,11638.864481369244,10880.897367846648,9990.21700173834,10502.656881369241,9751.357217342507,0.0,0.0,0.0,0.0,0.0,0.0,150175
34265.60259803915,26255.179315299658,18651.400820384948,8007.28361111111,7864.28752717391,5780.266446351265,6742.71949346405,6810.403288043475,4895.48586850649,,0.0,2.0,,0.0,170.5555,150176
62896.230479166654,43432.730475661505,27786.93378144388,13606.915604166665,7481.952894117645,5323.11389601939,12495.404604166664,6579.316894117646,4649.355812686056,0.0,0.0,0.0,0.0,0.0,0.0,150177
54736.44431318675,27194.010413359727,23768.908957118376,15443.5,3471.73936838624,2676.413846268892,14284.15,2749.356960978835,2101.144508033599,0.0,0.0,0.0,0.0,0.0,0.0,150181
35463.3466666665,24912.73125,42407.3336111111,10050.13,4857.34625,7308.09,8790.13,3861.80625,6124.985000000001,,,12.0,,,2733.2453566433496,150182
,34137.80672569443,32721.82569877736,,3400.8849999999998,2964.8130519480515,,2709.6475,2310.605259740257,,25.0,7.5,,3109.498448,955.70286,150183
,2127.27272727272,,,2119.46,,,1688.68,,,0.0,,,0.0,,154005
,1648.455,,,1928.7444117647,,,1535.0082352941101,,,0.0,,,0.0,,154014
38619.5890625,25227.322285663857,15182.35015321435,9561.69,5217.656578395273,3208.9227855750974,8301.69,4374.80698135613,2582.577782369101,,19.0,6.2,,1181.1137947368397,602.869005454544,160001
20978.2028571428,16961.054121956415,10954.383782892988,8968.81,4493.976714285712,2593.230224852177,7708.81,3678.356593406592,2054.6259258646205,,22.0,0.0,,961.8357,0.0,160005
,5016.9750862068895,6651.888906102862,,1904.7670689655104,1444.347555263885,,1515.01224137931,1150.370925670075,,0.0,0.0,,0.0,0.0,160008
,17273.29722439655,10981.71580539241,,2870.462681017605,2057.43467991636,,2267.58268101761,1625.0602873021687,,,0.0,,,0.0,160013
38388.575658033595,35172.07888273023,16583.0033093019,11269.409590420333,9175.161663485102,4785.977858923736,10150.426125122192,8128.725915345577,4088.2785940721087,0.0,3.8,0.0,0.0,242.86009263157797,0.0,160016
62132.4305318516,50774.790096606084,29106.763232737474,12100.190130855653,9926.757500469594,5517.672838215044,11005.103398837671,8876.041542473038,4772.081814136819,0.0,2.2857142857142856,0.7857142857142857,0.0,131.9682,116.91355454545428,160024
31112.9454545454,23896.999115578932,17719.41512066226,9080.37,3407.8806435508905,2250.567452500837,7820.37,2688.4167973970434,1782.6411447425933,0.0,0.0,0.0,0.0,0.0,0.0,160028
34254.407175378634,28068.216556367555,18863.742529904543,15494.031772727272,9234.748472450308,4658.631093296429,14232.742727272725,8185.473961846722,3930.769976347138,0.0,1.2222222222222223,2.2,0.0,117.52110505050445,199.78006353846135,160029
32914.957588172765,25129.620353874387,18997.468735598497,9840.574874074071,6856.261909543815,4531.69870672422,8644.00434074074,5872.781140313047,3871.069714832293,0.0,2.3,0.6111111111111112,0.0,110.571056521739,70.85107979797945,160030
,12892.098772302445,7240.4774473980815,,3470.1808099688465,2022.9339908022912,,2763.93414330218,1600.0553455508966,,0.0,0.0,,0.0,0.0,160032
56543.268427396775,40178.08044160073,25537.36941490819,11081.311586382668,8414.600039916097,5696.501561019465,9962.20114733525,7389.261470286496,4923.718207358609,25.166666666666668,5.533333333333333,2.4814814814814814,1900.3963382352933,461.39812090909,126.87191969940926,160033
,17633.127867384315,12953.747770945633,,3282.0954901960777,2339.3918222525745,,2614.3495098039202,1860.6732090387086,,,0.0,,,0.0,160040
46690.59940985125,39106.16317616111,22858.6213178068,11762.23539548159,9336.659310095047,4710.027859482756,10634.817068668828,8250.22833950381,4007.0365713770657,5.833333333333333,3.8181818181818183,2.0555555555555554,1228.7921099999999,579.5866814393939,132.77460855555555,160045
78162.52673248098,48978.87523108027,25090.088776619687,15021.13436309522,10589.146016117727,5491.874008202806,13777.70936309522,9533.127523237246,4811.072366148452,0.0,0.0,0.0,0.0,0.0,0.0,160047
